path,label,class_id,split,split_original,source_type,source_group,shiny,sha256,width,height,mode
data/raw/kaggle_full/extracted/cetoddle/13.png,cetoddle,974,train,train,kaggle_real_render,kaggle_cetoddle,0,c1af08465887e19eecaa0467b9f893ff5ab55f9864d771ca4061782189eb7c2d,800,500,RGB
data/raw/kaggle_full/extracted/cetoddle/14.png,cetoddle,974,train,train,kaggle_real_render,kaggle_cetoddle,0,ded3392798c612c67df510092b3c9f6fe7c727bb84f7b274018a199fa0da71b8,800,500,RGB
data/raw/kaggle_full/extracted/cetoddle/15.png,cetoddle,974,train,train,kaggle_real_render,kaggle_cetoddle,0,c7ed9a0b8849f710384acbcf1fa4d62cf15931807d963e0f9c694a6ae6f444ee,800,500,RGB
data/raw/kaggle_full/extracted/cetoddle/16.png,cetoddle,974,train,train,kaggle_real_render,kaggle_cetoddle,0,a8aaafe8297707d79f265522061534449742406a6eabaad86c0c069fd95e4ab7,800,500,RGB
data/raw/kaggle_full/extracted/cetoddle/17.png,cetoddle,974,val,val,kaggle_real_render,kaggle_cetoddle,0,ea54fd05c09ee421e7e85399ea283bf59f6ff16f1049191f39e4f8d5870118c9,800,500,RGB
data/raw/kaggle_full/extracted/cetoddle/18.png,cetoddle,974,val,val,kaggle_real_render,kaggle_cetoddle,0,70947ceb3669eb1e3a3f91b9d9c1722e2a570bada156d0b2f1a370b7180d0577,800,500,RGB
data/raw/kaggle_full/extracted/cetoddle/19.png,cetoddle,974,val,val,kaggle_real_render,kaggle_cetoddle,0,fe84cdb470b4c97d4d8d73e5bed5933df303a03388730f7718ed8530cbd56b68,800,500,RGB
data/raw/kaggle_full/extracted/cetoddle/20.png,cetoddle,974,test,test,kaggle_real_render,kaggle_cetoddle,0,a03f7aabb6ec5a19c8bf29667026fc1877755eb1e9ed8d9a52fd93609bb730bc,800,500,RGB
data/raw/kaggle_full/extracted/cetoddle/21.png,cetoddle,974,test,test,kaggle_real_render,kaggle_cetoddle,0,11873b02ca7a7ed02348d374235e0dccd513a60883fdfe53d970b390ceddb215,800,500,RGB
data/raw/kaggle_full/extracted/cetoddle/22.png,cetoddle,974,test,test,kaggle_real_render,kaggle_cetoddle,0,5f0af3ef4c8885e26325f5ccdf744a3eadc1e7032d230d0cf6c4f0fe1e283b02,800,500,RGB
data/raw/kaggle_full/extracted/cetoddle/23.png,cetoddle,974,test,test,kaggle_real_render,kaggle_cetoddle,0,400355bec20c26a877a51edb30e3b47d45f4ec816b0211a9ce371f85a2d39a11,800,500,RGB
data/raw/kaggle_full/extracted/chandelure/1.png,chandelure,609,train,train,kaggle_real_render,kaggle_chandelure,0,c7af9e9fb92465486e8956550ee5d002376094e387aab15605c6282f27b8f34d,800,500,RGB
data/raw/kaggle_full/extracted/chandelure/2.png,chandelure,609,train,train,kaggle_real_render,kaggle_chandelure,0,96ef236c3cafdea795cf4cdabf011735275dc9eb7b22f9160b5079dc11047413,800,500,RGB
data/raw/kaggle_full/extracted/chandelure/3.png,chandelure,609,train,train,kaggle_real_render,kaggle_chandelure,0,fc6f7453a51312666177cfe7c2649c669bb43f54da4e96a4a276ae57a105d155,800,500,RGB
data/raw/kaggle_full/extracted/chandelure/4.png,chandelure,609,train,train,kaggle_real_render,kaggle_chandelure,0,d0fe3155da3b141d895548c3458773e0c7359292c9705fcb062b32a75c6d4985,800,500,RGB
data/raw/kaggle_full/extracted/chandelure/5.png,chandelure,609,train,train,kaggle_real_render,kaggle_chandelure,0,ff7f1e20ad1188c0debb3421010f2dabdf9390126247b1579058d36a79f5fc56,800,500,RGB
data/raw/kaggle_full/extracted/chandelure/6.png,chandelure,609,train,train,kaggle_real_render,kaggle_chandelure,0,47c45c42e028e370be8d08650bac5d617d0850ff54ad133b935fa4190ffe03c1,800,500,RGB
data/raw/kaggle_full/extracted/chandelure/7.png,chandelure,609,train,train,kaggle_real_render,kaggle_chandelure,0,c184d89f4f62629ba0238e587cf43daf740b46160fdaee083cf408441d5b7409,800,500,RGB
data/raw/kaggle_full/extracted/chandelure/8.png,chandelure,609,train,train,kaggle_real_render,kaggle_chandelure,0,e216d0e82525c84e69486db538949af10a77d75e4b7d8bf715881625b16ba195,800,500,RGB
data/raw/kaggle_full/extracted/chandelure/9.png,chandelure,609,train,train,kaggle_real_render,kaggle_chandelure,0,021db34dd9c16bb995aac2538fc83c8e0f1b7c95c06ff09804ea78b5dfc2edc7,800,500,RGB
data/raw/kaggle_full/extracted/chandelure/10.png,chandelure,609,train,train,kaggle_real_render,kaggle_chandelure,0,ccdcf3591aa9486e5227f4c1fed2440167b102a2a14676eac843fa2e14aac804,800,500,RGB
data/raw/kaggle_full/extracted/chandelure/11.png,chandelure,609,train,train,kaggle_real_render,kaggle_chandelure,0,3cc3bef472dda9388084dac1d0372850740c19ba6293ae5e096c0731d1bb9535,800,500,RGB
data/raw/kaggle_full/extracted/chandelure/12.png,chandelure,609,train,train,kaggle_real_render,kaggle_chandelure,0,db01629c3869b2d6d5fc3e0e5d2894f209ba830c02f93fc7f0e4b10eeb7329e3,800,500,RGB
data/raw/kaggle_full/extracted/chandelure/13.png,chandelure,609,train,train,kaggle_real_render,kaggle_chandelure,0,e08fd8187ef1e6fd8e8121d391771530f3be51881554b1cd58c41fde10700a2c,800,500,RGB
data/raw/kaggle_full/extracted/chandelure/14.png,chandelure,609,train,train,kaggle_real_render,kaggle_chandelure,0,4f158e8847112463c866af9c877713e8fd3f8b03b98d605cf3e697ccaa65d250,800,500,RGB
data/raw/kaggle_full/extracted/chandelure/15.png,chandelure,609,train,train,kaggle_real_render,kaggle_chandelure,0,6cd32eea3c080685a53b6455e673f7658d1a3504636d0155deb15dab96add6ec,800,500,RGB
data/raw/kaggle_full/extracted/chandelure/16.png,chandelure,609,train,train,kaggle_real_render,kaggle_chandelure,0,c70483e47d83ba89e87b6c2e46be5c7da51eb2b74bea211fc217fb70dbf4353c,800,500,RGB
data/raw/kaggle_full/extracted/chandelure/17.png,chandelure,609,val,val,kaggle_real_render,kaggle_chandelure,0,338f85065ed99971350357422674b49ec9c5fdf1d2e16aae5b85a34c78b3bac1,800,500,RGB
data/raw/kaggle_full/extracted/chandelure/18.png,chandelure,609,val,val,kaggle_real_render,kaggle_chandelure,0,9ae9f0d483e329edcb068a488157c0e7c439b26e1fd5a289fa65107e2b7b19bb,800,500,RGB
data/raw/kaggle_full/extracted/chandelure/19.png,chandelure,609,val,val,kaggle_real_render,kaggle_chandelure,0,e1d86fbce23db6ae784acdb2ed2c273129d8ff6b088b84aaaa670cc7cbda1ba5,800,500,RGB
data/raw/kaggle_full/extracted/chandelure/20.png,chandelure,609,test,test,kaggle_real_render,kaggle_chandelure,0,d577062be4473533b11d0c7e56273e50ab5ba95ee5534aeacaf570ac2579c1f8,800,500,RGB
data/raw/kaggle_full/extracted/chandelure/21.png,chandelure,609,test,test,kaggle_real_render,kaggle_chandelure,0,6bae6b965d83d52bb4eb14cc381cb25bd10d573ba0df4d6165e51d4e3acaebcd,800,500,RGB
data/raw/kaggle_full/extracted/chandelure/22.png,chandelure,609,test,test,kaggle_real_render,kaggle_chandelure,0,3f986e28ac62c3d180c9c52e89d2494c02aa7aab6504f039acdf80d7a8872b11,800,500,RGB
data/raw/kaggle_full/extracted/chandelure/23.png,chandelure,609,test,test,kaggle_real_render,kaggle_chandelure,0,0df86cdbe98dfaf8ecfd841e07710e5d400ce54ca21666279c90b0a0b7a56a99,800,500,RGB
data/raw/kaggle_full/extracted/chansey/1.png,chansey,113,train,train,kaggle_real_render,kaggle_chansey,0,7cf974852db79296ef15d1720240a200c4283870324ab3bb2d4eb556d893d146,800,500,RGB
data/raw/kaggle_full/extracted/chansey/2.png,chansey,113,train,train,kaggle_real_render,kaggle_chansey,0,8dcf9a44c5e68b781b77f82ddcd994fe49133996ce99299d3b168f24aa60e8f0,800,500,RGB
data/raw/kaggle_full/extracted/chansey/3.png,chansey,113,train,train,kaggle_real_render,kaggle_chansey,0,9f8e12a590c03949eaaa207dbb0f9cb03346839ff3e307942ff92ff5508d20a8,800,500,RGB
data/raw/kaggle_full/extracted/chansey/4.png,chansey,113,train,train,kaggle_real_render,kaggle_chansey,0,fe2a88b64025db214c97eec1b81df425992d93b3df07c8d945f17b3076f196d8,800,500,RGB
data/raw/kaggle_full/extracted/chansey/5.png,chansey,113,train,train,kaggle_real_render,kaggle_chansey,0,a520553c4db20cac9c1d3e029b235c463d299258c012453b294ccace50ffec27,800,500,RGB
data/raw/kaggle_full/extracted/chansey/6.png,chansey,113,train,train,kaggle_real_render,kaggle_chansey,0,4c7f8ae6497087465044d04cb4ad61899a627cc4885aebd8da9c7faa1e1ff12a,800,500,RGB
data/raw/kaggle_full/extracted/chansey/7.png,chansey,113,train,train,kaggle_real_render,kaggle_chansey,0,66bad37433d73f1a5cc57a047bdfd86c8a6980a08f01877215ad7876f721787b,800,500,RGB
data/raw/kaggle_full/extracted/chansey/8.png,chansey,113,train,train,kaggle_real_render,kaggle_chansey,0,959899c764ad0832fa095e36083cbe5315f05170ac80bafe3d4a36bf483def29,800,500,RGB
data/raw/kaggle_full/extracted/chansey/9.png,chansey,113,train,train,kaggle_real_render,kaggle_chansey,0,6c8c5e80a0cd3f08afb95493505e3fa7c57e2b03b63c9f5f89bb178858f16bcb,800,500,RGB
data/raw/kaggle_full/extracted/chansey/10.png,chansey,113,train,train,kaggle_real_render,kaggle_chansey,0,a04334a12d1b12a77adb6ca978230dcfa6bfed205c4725208fd33ade87c0c7c3,800,500,RGB
data/raw/kaggle_full/extracted/chansey/11.png,chansey,113,train,train,kaggle_real_render,kaggle_chansey,0,b11b8b42e48e26ca852335a87b5c6488c15e9ebf9f63144f0864d22c970c9217,800,500,RGB
data/raw/kaggle_full/extracted/chansey/12.png,chansey,113,train,train,kaggle_real_render,kaggle_chansey,0,a07da803ad82d1b6c100be8be69887fcd09252248c0814959005eb200f93c9ae,800,500,RGB
data/raw/kaggle_full/extracted/chansey/13.png,chansey,113,train,train,kaggle_real_render,kaggle_chansey,0,6fea14a388a24c947e290411d7724817a6bdb06963a3f3c2e804a7528a85aad1,800,500,RGB
data/raw/kaggle_full/extracted/chansey/14.png,chansey,113,train,train,kaggle_real_render,kaggle_chansey,0,77e6379e8058864820f247e43b36feed6272c93606d0992c949e42f446a3c12f,800,500,RGB
data/raw/kaggle_full/extracted/chansey/15.png,chansey,113,train,train,kaggle_real_render,kaggle_chansey,0,f3b8d92396d2ca64cd339689b5b1266ec6fac059a4407baa95caa329b56c6542,800,500,RGB
data/raw/kaggle_full/extracted/chansey/16.png,chansey,113,train,train,kaggle_real_render,kaggle_chansey,0,744a8442360c648a23a2626832c05cb270771af225bf4490a76fb37c795ae151,800,500,RGB
data/raw/kaggle_full/extracted/chansey/17.png,chansey,113,val,val,kaggle_real_render,kaggle_chansey,0,1c25ab2ad5da3b7932feaac11eaf575a305586006794bd7311db3dbcc68e4e2f,800,500,RGB
data/raw/kaggle_full/extracted/chansey/18.png,chansey,113,val,val,kaggle_real_render,kaggle_chansey,0,ea96fdfc89f0a466d30cf097bb73e4fbfb2cd7b7f72fd40672a621402663375a,800,500,RGB
data/raw/kaggle_full/extracted/chansey/19.png,chansey,113,val,val,kaggle_real_render,kaggle_chansey,0,46cd50ae842295a615c4581a1ef3170d98cb2859fcff209749a698a760f10f85,800,500,RGB
data/raw/kaggle_full/extracted/chansey/20.png,chansey,113,test,test,kaggle_real_render,kaggle_chansey,0,57a3962253c37543bb7b0276969846bd93da461f8d15bfff7faa3bfc554b4295,800,500,RGB
data/raw/kaggle_full/extracted/chansey/21.png,chansey,113,test,test,kaggle_real_render,kaggle_chansey,0,f378a7ebe225672b9069d81df54413ac15eaf30ee5fde813c42a7ad7a30b95b1,800,500,RGB
data/raw/kaggle_full/extracted/chansey/22.png,chansey,113,test,test,kaggle_real_render,kaggle_chansey,0,c9119009f2da3e4dff422df60bcbd21d3b2847971565480c9be1f06d640dabba,800,500,RGB
data/raw/kaggle_full/extracted/chansey/23.png,chansey,113,test,test,kaggle_real_render,kaggle_chansey,0,c06630c8f76ef713f6e523f1fcb5ad5d2ee81fd6aa19734c08540c8ef8caf28e,800,500,RGB
data/raw/kaggle_full/extracted/charcadet/1.png,charcadet,935,train,train,kaggle_real_render,kaggle_charcadet,0,355ed139127cd3da285aa6e1882885c780526c6beb4fffeec6377e9dafd46f38,800,500,RGB
data/raw/kaggle_full/extracted/charcadet/2.png,charcadet,935,train,train,kaggle_real_render,kaggle_charcadet,0,8625fe849169e0ff52505058874facc3723d919b495a3b58bc2314cc3031b253,800,500,RGB
data/raw/kaggle_full/extracted/charcadet/3.png,charcadet,935,train,train,kaggle_real_render,kaggle_charcadet,0,27fbf1de12465bfcce0736dd6c3f60f80db9a17be262fa2774a0dd5d60dbe7c7,800,500,RGB
data/raw/kaggle_full/extracted/charcadet/4.png,charcadet,935,train,train,kaggle_real_render,kaggle_charcadet,0,d0f6a4203bc193aa311a6bf0024ad8084831d757bb781fb01421758279ca11a5,800,500,RGB
data/raw/kaggle_full/extracted/charcadet/5.png,charcadet,935,train,train,kaggle_real_render,kaggle_charcadet,0,45acbbe1d8ab35d6447faa504889120676cef3aa207cbf77859d8b35eab1cd7a,800,500,RGB
data/raw/kaggle_full/extracted/charcadet/6.png,charcadet,935,train,train,kaggle_real_render,kaggle_charcadet,0,e796d45aa70e061b5bfed0d4fb4b1eb708b548aed49d023af873d24808c4bc7a,800,500,RGB
data/raw/kaggle_full/extracted/charcadet/7.png,charcadet,935,train,train,kaggle_real_render,kaggle_charcadet,0,901e66dbf6f7892676ef5460024bf9ad7d04f0098dd9399b916df0d63e0db443,800,500,RGB
data/raw/kaggle_full/extracted/charcadet/8.png,charcadet,935,train,train,kaggle_real_render,kaggle_charcadet,0,3197ff1bc51e032cd7a46cc07fc5f4bb8cd99d623dbab26bde7c245fc10998d4,800,500,RGB
data/raw/kaggle_full/extracted/charcadet/9.png,charcadet,935,train,train,kaggle_real_render,kaggle_charcadet,0,ad4e9c23410770e84530a8d729a41408e1b64fc091cc37f47a69dc326ed795af,800,500,RGB
data/raw/kaggle_full/extracted/charcadet/10.png,charcadet,935,train,train,kaggle_real_render,kaggle_charcadet,0,8a28f8f78acd922a480d508cd10849de54e427aa3d151c9ea6f4a006825a2028,800,500,RGB
data/raw/kaggle_full/extracted/charcadet/11.png,charcadet,935,train,train,kaggle_real_render,kaggle_charcadet,0,392e6e520a9165f9267d4290978398ac66ffea8354a24e925bad09b3d64dce4d,800,500,RGB
data/raw/kaggle_full/extracted/charcadet/12.png,charcadet,935,train,train,kaggle_real_render,kaggle_charcadet,0,075fb8de7ddbb7e361e19e8c08813c1bc1bfd3feae6d62156c435397566c8e93,800,500,RGB
data/raw/kaggle_full/extracted/charcadet/13.png,charcadet,935,train,train,kaggle_real_render,kaggle_charcadet,0,c4c5b15e1dc660dd47e86c6abc8618e644e40cad3f9ad4c97e5da6746df2ede0,800,500,RGB
data/raw/kaggle_full/extracted/charcadet/14.png,charcadet,935,train,train,kaggle_real_render,kaggle_charcadet,0,dad4293917eb017ff700d02b542882e1731d2368a225fdeafb72d37057009086,800,500,RGB
data/raw/kaggle_full/extracted/charcadet/15.png,charcadet,935,train,train,kaggle_real_render,kaggle_charcadet,0,5ebdf141b46eb2937e2283097d7046e80fde0d2368855ed520218610fbacb8a2,800,500,RGB
data/raw/kaggle_full/extracted/charcadet/16.png,charcadet,935,train,train,kaggle_real_render,kaggle_charcadet,0,d94de02d0ff413832412a669a3d90a11cd409c7ff3bed156d2e159546de46ba6,800,500,RGB
data/raw/kaggle_full/extracted/charcadet/17.png,charcadet,935,val,val,kaggle_real_render,kaggle_charcadet,0,fe48a623714b175f543d49d5d626e81b330f32b67b8e7e405fec4fb102c6a7b7,800,500,RGB
data/raw/kaggle_full/extracted/charcadet/18.png,charcadet,935,val,val,kaggle_real_render,kaggle_charcadet,0,520442f36896e4cce528ba5fac19c7c9e7fb3d2912e3dc6e1f0e3c8b1adb6f4e,800,500,RGB
data/raw/kaggle_full/extracted/charcadet/19.png,charcadet,935,val,val,kaggle_real_render,kaggle_charcadet,0,913ba7b9b896151fea77b8e56fe46ae6cfb1c7e9e7efca129c713d4653e96418,800,500,RGB
data/raw/kaggle_full/extracted/charcadet/20.png,charcadet,935,test,test,kaggle_real_render,kaggle_charcadet,0,368d7c84b9459b75570621c8efea7d9feba90ac947930eaa2752c3466ce4196e,800,500,RGB
data/raw/kaggle_full/extracted/charcadet/21.png,charcadet,935,test,test,kaggle_real_render,kaggle_charcadet,0,278c0ab03e035e10ba97c7f64d1d8c6d8422013270c7e7e856e31a4ab8cd2721,800,500,RGB
data/raw/kaggle_full/extracted/charcadet/22.png,charcadet,935,test,test,kaggle_real_render,kaggle_charcadet,0,32566f5c76196b84a3b4d13e86c53784607036f0aaf259bef39de4725d5eedad,800,500,RGB
data/raw/kaggle_full/extracted/charcadet/23.png,charcadet,935,test,test,kaggle_real_render,kaggle_charcadet,0,be69e976633d5884cc88fae6c6ab7cae88fcfcf10a46ebc7e6774934e2ebf973,800,500,RGB
data/raw/kaggle_full/extracted/charizard/1.png,charizard,6,train,train,kaggle_real_render,kaggle_charizard,0,4a755b748970cebe11808acb85b7164724d491e9372881cb26624273b46a7b70,800,500,RGB
data/raw/kaggle_full/extracted/charizard/2.png,charizard,6,train,train,kaggle_real_render,kaggle_charizard,0,5e1d906768120c7951c846e7543e9d55a45c6b1448e524a021c70fe2d10ba4e9,800,500,RGB
data/raw/kaggle_full/extracted/charizard/3.png,charizard,6,train,train,kaggle_real_render,kaggle_charizard,0,eb91349a0af319893768c9d810b5972a5c266e392984218be1c0ca209e5ba90b,800,500,RGB
data/raw/kaggle_full/extracted/charizard/4.png,charizard,6,train,train,kaggle_real_render,kaggle_charizard,0,28be37acd63a8cdf40a0b6e8c638aa12e45111b7b4787fe2d0f7fce1b315f24c,800,500,RGB
data/raw/kaggle_full/extracted/charizard/5.png,charizard,6,train,train,kaggle_real_render,kaggle_charizard,0,14befb32cda7668460c70a386dcbfc403ba5f0dc31ba8bf8c8a3497517f80bf8,800,500,RGB
data/raw/kaggle_full/extracted/charizard/6.png,charizard,6,train,train,kaggle_real_render,kaggle_charizard,0,5286b416bbe7766cfb50708bd3c6231d976debc021e2174e0d0aa6a2007e0594,800,500,RGB
data/raw/kaggle_full/extracted/charizard/7.png,charizard,6,train,train,kaggle_real_render,kaggle_charizard,0,5263a5c862890b93cb8a35e89825ae4ab02316fac631fbd99bd0a505e22ce83a,800,500,RGB
data/raw/kaggle_full/extracted/charizard/8.png,charizard,6,train,train,kaggle_real_render,kaggle_charizard,0,e20c9059366b63702684ca00f4e0f2fc0d162bad32329c0edd54f5b973e2e46b,800,500,RGB
data/raw/kaggle_full/extracted/charizard/9.png,charizard,6,train,train,kaggle_real_render,kaggle_charizard,0,db7c75672dafc91ff8dead5273a564c7d470b4f11b1bbf2e3228d844fb979741,800,500,RGB
data/raw/kaggle_full/extracted/charizard/10.png,charizard,6,train,train,kaggle_real_render,kaggle_charizard,0,4a5eafc65e18550b9216a8b4897fd2412b061f870bc6d833b4c47970f876b5f7,800,500,RGB
data/raw/kaggle_full/extracted/charizard/11.png,charizard,6,train,train,kaggle_real_render,kaggle_charizard,0,3b9238227b8d9e2602265512164f0170cbdb35d059d154148c610bb1e211727b,800,500,RGB
data/raw/kaggle_full/extracted/charizard/12.png,charizard,6,train,train,kaggle_real_render,kaggle_charizard,0,1c1442118ba8230a32aa6df5a70db073cb62df4038d86659f7d36a87c31f6725,800,500,RGB
data/raw/kaggle_full/extracted/charizard/13.png,charizard,6,train,train,kaggle_real_render,kaggle_charizard,0,f6c64c45767ac6c7393aeeddb7da06dd6cc0e35d53f1b94d33e871fcff0c646a,800,500,RGB
data/raw/kaggle_full/extracted/charizard/14.png,charizard,6,train,train,kaggle_real_render,kaggle_charizard,0,50af43975b88952438b1119ef824db1a078afe97def22adaf46562a51e7a1a41,800,500,RGB
data/raw/kaggle_full/extracted/charizard/15.png,charizard,6,train,train,kaggle_real_render,kaggle_charizard,0,7e721225ea30383a05bae89b4c116f01364c69f7d0e070d330f047fc1ecb1c1c,800,500,RGB
data/raw/kaggle_full/extracted/charizard/16.png,charizard,6,train,train,kaggle_real_render,kaggle_charizard,0,9697ed3f22630bebcf646726997503479cf62ef0442a236df4ff1907035544f8,800,500,RGB
data/raw/kaggle_full/extracted/charizard/17.png,charizard,6,val,val,kaggle_real_render,kaggle_charizard,0,66668911b4df86c8f86d7bee09675df543823fb0ce5d2812919b45a2318dd34a,800,500,RGB
data/raw/kaggle_full/extracted/charizard/18.png,charizard,6,val,val,kaggle_real_render,kaggle_charizard,0,9b3b7a9fc495e058faf643daade43f52802558174681ffe0eb776b7415f63d49,800,500,RGB
data/raw/kaggle_full/extracted/charizard/19.png,charizard,6,val,val,kaggle_real_render,kaggle_charizard,0,9d50d28230f248c8fc1fa6643048af36aaa4a83f8e387bc5a65ab89ae9ab0d4c,800,500,RGB
data/raw/kaggle_full/extracted/charizard/20.png,charizard,6,test,test,kaggle_real_render,kaggle_charizard,0,830853ebe5e5d956193d5c36474f11d576405aa4fb47870cc12b597137402d8b,800,500,RGB
data/raw/kaggle_full/extracted/charizard/21.png,charizard,6,test,test,kaggle_real_render,kaggle_charizard,0,81734f84dfcb8aa6ae3e2de1e91bbf93a7cc9122e1b5832a6a3f08ec5a9df94d,800,500,RGB
data/raw/kaggle_full/extracted/charizard/22.png,charizard,6,test,test,kaggle_real_render,kaggle_charizard,0,10cc4e9bf38d1dc2e17ef6c627caff5b8bc0cbd0e9d5dbdaa5176f7653efce12,800,500,RGB
data/raw/kaggle_full/extracted/charizard/23.png,charizard,6,test,test,kaggle_real_render,kaggle_charizard,0,01cee453d790e28828e4fc8558b8de215e46497e1ba77d8ae57e6d091df15a39,800,500,RGB
data/raw/kaggle_full/extracted/charmander/1.png,charmander,4,train,train,kaggle_real_render,kaggle_charmander,0,b446f5b477ecf2fab1e7946a0c2289221e159766b7e3b3031afe414f415e9219,800,500,RGB
data/raw/kaggle_full/extracted/charmander/2.png,charmander,4,train,train,kaggle_real_render,kaggle_charmander,0,c9d96d9d7c2d8fbbffb78b2b7defbf282c130db17c28ebfabf9dbbea65d30363,800,500,RGB
data/raw/kaggle_full/extracted/charmander/3.png,charmander,4,train,train,kaggle_real_render,kaggle_charmander,0,5c0e99126fb5aee3a49b023e015c9c3ebe25708d4d3e568018a443b9438f1e5d,800,500,RGB
data/raw/kaggle_full/extracted/charmander/4.png,charmander,4,train,train,kaggle_real_render,kaggle_charmander,0,78693e55015dd908a13e7f2b7d75c459b72076176cb0931ad66adc7af026b6cb,800,500,RGB
data/raw/kaggle_full/extracted/charmander/5.png,charmander,4,train,train,kaggle_real_render,kaggle_charmander,0,7f2b7605c62e92988a2157c36b4abf12b44b0149d666bfd43ed727f57f8692b9,800,500,RGB
data/raw/kaggle_full/extracted/charmander/6.png,charmander,4,train,train,kaggle_real_render,kaggle_charmander,0,06868ba5c5c1f8405ae92165241bd90ec122aa33207b51a01e38f9ffd10357c3,800,500,RGB
data/raw/kaggle_full/extracted/charmander/7.png,charmander,4,train,train,kaggle_real_render,kaggle_charmander,0,df434ef009c67f8cb7612c792b7a6cd9a310c36a7c67c44fef244f598f2a16f8,800,500,RGB
data/raw/kaggle_full/extracted/charmander/8.png,charmander,4,train,train,kaggle_real_render,kaggle_charmander,0,3f777550ca43c27fcbf822fcbfe20b04a49b17e1b6a0de403594a0a5fe52af79,800,500,RGB
data/raw/kaggle_full/extracted/charmander/9.png,charmander,4,train,train,kaggle_real_render,kaggle_charmander,0,b52eda0fc4964182ee60ee42da6595cace3d7ec49824cb23087141a04099211c,800,500,RGB
data/raw/kaggle_full/extracted/charmander/10.png,charmander,4,train,train,kaggle_real_render,kaggle_charmander,0,5aff566317f1eec7dcd8963f253e51c7f2536e90e3b1bc7ea307734214552a33,800,500,RGB
data/raw/kaggle_full/extracted/charmander/11.png,charmander,4,train,train,kaggle_real_render,kaggle_charmander,0,cc5bc876c29bc72ff6f99f0b10b6ffdcb3cf8440c2307f888cb3c265c6b1fc5e,800,500,RGB
data/raw/kaggle_full/extracted/charmander/12.png,charmander,4,train,train,kaggle_real_render,kaggle_charmander,0,008097f9db8e70fe3de6ca3d80cc93bb05a846e8978a434dafcd214d119c1b8f,800,500,RGB
data/raw/kaggle_full/extracted/charmander/13.png,charmander,4,train,train,kaggle_real_render,kaggle_charmander,0,9dcbd03eb49b524cc19c65bb7f795c2a46e1c2e099ad59af1ceb29f3d13943df,800,500,RGB
data/raw/kaggle_full/extracted/charmander/14.png,charmander,4,train,train,kaggle_real_render,kaggle_charmander,0,9a2738f3b558d29819becf2725cca21824f6adc41ca5098ee4a759b2e8687e98,800,500,RGB
data/raw/kaggle_full/extracted/charmander/15.png,charmander,4,train,train,kaggle_real_render,kaggle_charmander,0,a4faf3e3ab80e162f9dbf526c35cf2cbadb886e3e20d77c3c042a62642ab5dbd,800,500,RGB
data/raw/kaggle_full/extracted/charmander/16.png,charmander,4,train,train,kaggle_real_render,kaggle_charmander,0,75e526175a7c412a39bc476cdfd154a2d084c1e33bcece9d318cfb0266d1a25b,800,500,RGB
data/raw/kaggle_full/extracted/charmander/17.png,charmander,4,val,val,kaggle_real_render,kaggle_charmander,0,498796f76682c9adfbe40ebfdf23d4a19b866922ed1cdce8595996e222b63d3d,800,500,RGB
data/raw/kaggle_full/extracted/charmander/18.png,charmander,4,val,val,kaggle_real_render,kaggle_charmander,0,dd31811e91a0dd0837be170717e6bb162c1432248376cb932b7580c280ad0000,800,500,RGB
data/raw/kaggle_full/extracted/charmander/19.png,charmander,4,val,val,kaggle_real_render,kaggle_charmander,0,68a6a84105b12f62693149a79e77d4b48d9d53d25c2fc29ea45b13e3ba0dd467,800,500,RGB
data/raw/kaggle_full/extracted/charmander/20.png,charmander,4,test,test,kaggle_real_render,kaggle_charmander,0,c56cb771caeb83c911aefb0e038589fb972230a80f9b1c132a5e88395e6c40f5,800,500,RGB
data/raw/kaggle_full/extracted/charmander/21.png,charmander,4,test,test,kaggle_real_render,kaggle_charmander,0,a42257b8b6e794154b23b864066221fa35dacdf50af09226c2bb7c154e9a51a7,800,500,RGB
data/raw/kaggle_full/extracted/charmander/22.png,charmander,4,test,test,kaggle_real_render,kaggle_charmander,0,c3f52e6c54e7cf192cadbcd9d93ee7c6c71702b1861fef796a6752e9c554367d,800,500,RGB
data/raw/kaggle_full/extracted/charmander/23.png,charmander,4,test,test,kaggle_real_render,kaggle_charmander,0,236f78bb7465ea525d0c971f2b757572274764084b099ab370df172772d64969,800,500,RGB
data/raw/kaggle_full/extracted/charmeleon/1.png,charmeleon,5,train,train,kaggle_real_render,kaggle_charmeleon,0,7f161d7e9f869a28f2723b306927c8cd218ee0aba0338f10f8c7752d012e3b72,800,500,RGB
data/raw/kaggle_full/extracted/charmeleon/2.png,charmeleon,5,train,train,kaggle_real_render,kaggle_charmeleon,0,c12422337b9f83d07b9484027ff8e23dc50e6d132101e7cc68c01e33f0574d52,800,500,RGB
data/raw/kaggle_full/extracted/charmeleon/3.png,charmeleon,5,train,train,kaggle_real_render,kaggle_charmeleon,0,c1b1b13c4fc3685bc67d2a78b210741d976c85814a855ac580b2fa10f2f5f194,800,500,RGB
data/raw/kaggle_full/extracted/charmeleon/4.png,charmeleon,5,train,train,kaggle_real_render,kaggle_charmeleon,0,e98a52f2632aea0aeefc941057cd7c67d1617b73796bac0ac6e2c2bb757d9a26,800,500,RGB
data/raw/kaggle_full/extracted/charmeleon/5.png,charmeleon,5,train,train,kaggle_real_render,kaggle_charmeleon,0,493c71bf886daa2a2880e9dcffc3fd4bd0d3572e6b752b30bf6c2aa4b3170591,800,500,RGB
