path,pokemon_id,pokemon_name,slug,form,shiny,enabled,catchable,sha256,width,height,mode
data/raw/poketwo-data/images/396.png,396,Starly,starly,,0,1,1,19c013059d33e24b2ba2b969c7047d2c2becb89f5554a4379a2e378e100645c4,475,475,RGBA
data/raw/poketwo-data/images/397.png,397,Staravia,staravia,,0,1,1,c2e1d5362284810767dd2eb1e85ba6cb0cefa6ecf19105290d58bd85773b7417,475,475,RGBA
data/raw/poketwo-data/images/398.png,398,Staraptor,staraptor,,0,1,1,21ff4cd6439186e8a403658ca214565f5ec99f217b24884c67b4a50d6de2e5d4,475,475,RGBA
data/raw/poketwo-data/images/4.png,4,Charmander,charmander,,0,1,1,b71014e605c8fc0fc76fd3fe1c7c8379b59096fb86e1fab3c4e373a36885122b,475,475,RGBA
data/raw/poketwo-data/images/40.png,40,Wigglytuff,wigglytuff,,0,1,1,162d117b6e83c84ab1fb2ff911e71d9dfba76430ee8259f8fff446235cec93f4,475,475,RGBA
data/raw/poketwo-data/images/401.png,401,Kricketot,kricketot,,0,1,1,b2b9e793ca71c9566d0449548e04e5b53da2fbcb7bea0f52e854d7126b9d5141,475,475,RGBA
data/raw/poketwo-data/images/402.png,402,Kricketune,kricketune,,0,1,1,d7ee3be09d17116e627434c12004bfc8757d5a90b19aed95cdbc7a9de5472f16,475,475,RGBA
data/raw/poketwo-data/images/403.png,403,Shinx,shinx,,0,1,1,5ec10c7d45c349b62970267395dca74682932b4eb7a9c97c0886e21cf79e3ce0,475,475,RGBA
data/raw/poketwo-data/images/404.png,404,Luxio,luxio,,0,1,1,18c331a01662bac42257055522e12bc781377cd808696a5921abac70dc2bf9fc,475,475,RGBA
data/raw/poketwo-data/images/405.png,405,Luxray,luxray,,0,1,1,ce2033737982946aefd25a163561bdf7bf652449af4a2710620097b7ffe87ee2,475,475,RGBA
data/raw/poketwo-data/images/406.png,406,Budew,budew,,0,1,1,973bb367672df62a2147d6cd411ed167b66796cfe6927ab46204a79530ea10d8,475,475,RGBA
data/raw/poketwo-data/images/407.png,407,Roserade,roserade,,0,1,1,ef9651179d19f8f56142c6bd9e60cbab3093a3598cdd0578b52f18cd4bc2507f,475,475,RGBA
data/raw/poketwo-data/images/408.png,408,Cranidos,cranidos,,0,1,1,d69dcf76c82bef65decb40168d36c64f4720662bcf94cb4b43dc660e8e8f72f1,475,475,RGBA
data/raw/poketwo-data/images/409.png,409,Rampardos,rampardos,,0,1,1,286f883c627ec21534d82e8863e8cfb3d03f08fbc401798ec1465f52f56e80d2,475,475,RGBA
data/raw/poketwo-data/images/412.png,412,Burmy,burmy-plant,,0,1,1,fdac8e08b5f96f81a5fc78e902e70c94021d4c98ecba8d62fae8516996ab2d6d,475,475,RGBA
data/raw/poketwo-data/images/413.png,413,Wormadam,wormadam-plant,,0,1,1,0f510818273293d0b4ace38bac2fb9cfc931e884142bb0c036702f55ae1c9c35,475,475,RGBA
data/raw/poketwo-data/images/414.png,414,Mothim,mothim,,0,1,1,45825863bd2cb040f9fe7fab829a20542ddc79851fbfd08673180ba09b8f8e94,475,475,RGBA
data/raw/poketwo-data/images/415.png,415,Combee,combee,,0,1,1,df77445a722e8ccb0fc83575785251e560c2ed0deada79e002e0e9f563182397,475,475,RGBA
data/raw/poketwo-data/images/416.png,416,Vespiquen,vespiquen,,0,1,1,4fa4ce31001947fadfcc0e8df59c6bc158aee2aa41b58f3b638287d65dac708e,475,475,RGBA
data/raw/poketwo-data/images/417.png,417,Pachirisu,pachirisu,,0,1,1,4b6228d9577160f667c40ac47e7d3c2b171582d95ad6890dcd3b02e0a3fc8b60,475,475,RGBA
data/raw/poketwo-data/images/418.png,418,Buizel,buizel,,0,1,1,b4b60d48049fd38683d6f0b173233932a632c4f463e9c7355f1c43982e58fd9b,475,475,RGBA
data/raw/poketwo-data/images/419.png,419,Floatzel,floatzel,,0,1,1,3a23ca4d29be122737a0cc8ec1a20988844e40912ad2e7b09dfa971d7fec7c50,475,475,RGBA
data/raw/poketwo-data/images/420.png,420,Cherubi,cherubi,,0,1,1,c759e1f60f2408b87d17177bf41be747c83ad8e1a3d5c5f7f089e39bf6a9058f,475,475,RGBA
data/raw/poketwo-data/images/421.png,421,Cherrim,cherrim,,0,1,1,24112df75d2adb0c5a849011717dad5d962fee6526547836ee482971c7a078a3,475,475,RGBA
data/raw/poketwo-data/images/422.png,422,Shellos,shellos,,0,1,1,1060c2de8f13ef2a1e2bbb8a161a8365ecef26785719b938537682345fab545c,475,475,RGBA
data/raw/poketwo-data/images/423.png,423,Gastrodon,gastrodon,,0,1,1,26da2abf984f71b68dda818c41a6c0aa49937ad174c17e96e445722c90c25eb9,475,475,RGBA
data/raw/poketwo-data/images/424.png,424,Ambipom,ambipom,,0,1,1,0d90e33fb532ad25ea302c3da42946ffe31e6220f99256b7a1f27f0de228982a,475,475,RGBA
data/raw/poketwo-data/images/425.png,425,Drifloon,drifloon,,0,1,1,f98b364d82e90d41facec4f593c9697b00a06dc51f074c8a35af67531fc83b29,475,475,RGBA
data/raw/poketwo-data/images/426.png,426,Drifblim,drifblim,,0,1,1,cca59e9510e59637f85a55fb3e6448a0012cf1a74bc8452b83f4c580bb942758,475,475,RGBA
data/raw/poketwo-data/images/427.png,427,Buneary,buneary,,0,1,1,df4a35ae0fc5f21ab3609d8060c03cbf99d522e3bc15276da4925a56ca829f4c,475,475,RGBA
data/raw/poketwo-data/images/428.png,428,Lopunny,lopunny,,0,1,1,50b37ea6a896a197fc01e5287728eed3e6cc51b76ac0d1abe41bed6a72b1560c,475,475,RGBA
data/raw/poketwo-data/images/429.png,429,Mismagius,mismagius,,0,1,1,1126d65c15cd1c31856c09de43755deca94144bbe67819fe5275eaee64be3c8c,475,475,RGBA
data/raw/poketwo-data/images/43.png,43,Oddish,oddish,,0,1,1,daee5bb7ae580821e4ad34c8ac6599999b4064aa32920051e376e28f9616f9a5,475,475,RGBA
data/raw/poketwo-data/images/430.png,430,Honchkrow,honchkrow,,0,1,1,2e70dce3f4305e5f8ac80f178e75c1435a83dbc8bebdff1d1ae1798f0e094ecc,475,475,RGBA
data/raw/poketwo-data/images/431.png,431,Glameow,glameow,,0,1,1,96bd2a6a4193ab9d6a46de361c3b79137fdca21b0826f2bc2c7d5d6e7c7a3029,475,475,RGBA
data/raw/poketwo-data/images/432.png,432,Purugly,purugly,,0,1,1,2d8866c3dced72825feca76b3ddf5b25fbf99c99f690425a66920dcd90f26b70,475,475,RGBA
data/raw/poketwo-data/images/433.png,433,Chingling,chingling,,0,1,1,20ca730f6aa42b291dc2e0f9a8f4978319e7b30f37f1b32f47564f6c9c63f204,475,475,RGBA
data/raw/poketwo-data/images/436.png,436,Bronzor,bronzor,,0,1,1,714fa1b9190a0adcac5783af995fdf1c4a7621fe3dc2be6f2bbd38577457dfee,475,475,RGBA
data/raw/poketwo-data/images/437.png,437,Bronzong,bronzong,,0,1,1,28884efe387b4258b5f753dd1599cbb899fecda615dfd3653b9560c411b2b4f0,475,475,RGBA
data/raw/poketwo-data/images/438.png,438,Bonsly,bonsly,,0,1,1,ae15b13ecd787afe10f457b2dc2a32ec67e17917bfc84dfe6694cae5237baf6e,475,475,RGBA
data/raw/poketwo-data/images/439.png,439,Mime Jr.,mime-jr,,0,1,1,456fd3180278ce0fe627fb7019b6822c14ec4ebdca8995ea109072dc575f27c1,475,475,RGBA
data/raw/poketwo-data/images/44.png,44,Gloom,gloom,,0,1,1,013f309a253b0cf5187219e342f80359d74070d2c3be1cb53c2b777c64ea7b2c,475,475,RGBA
data/raw/poketwo-data/images/440.png,440,Happiny,happiny,,0,1,1,151fa85ad13904a746e9f008c7ed595e38874eff032a3dd0910db8690a7ea1e1,475,475,RGBA
data/raw/poketwo-data/images/441.png,441,Chatot,chatot,,0,1,1,a717ef5295a83a35703be0939df6ce13a10a5f95b4adcb18f582499287fc6b20,475,475,RGBA
data/raw/poketwo-data/images/442.png,442,Spiritomb,spiritomb,,0,1,1,b39b5fabc70635ffaab47bb7a9cb33fdc677372980e30c87f8d3cc7a4e2f5e5f,475,475,RGBA
data/raw/poketwo-data/images/443.png,443,Gible,gible,,0,1,1,80a63c9c9e638281b8cf6bfaea059e2b613c80c620464e75da9d5f9bb6ed3335,475,475,RGBA
data/raw/poketwo-data/images/444.png,444,Gabite,gabite,,0,1,1,035587a0885ee934cca6a28116d72a96b2b753ff17116f3d35a44f174daa3112,475,475,RGBA
data/raw/poketwo-data/images/445.png,445,Garchomp,garchomp,,0,1,1,c1aa149f4d2db13ab6a835385948feb920ffe56dbe5c83c27173cd1cf8f8a660,475,475,RGBA
data/raw/poketwo-data/images/446.png,446,Munchlax,munchlax,,0,1,1,89b4a65fa119a3bbbd53cda31aeed7b971ece61f089088a2ee7c067539894bf6,475,475,RGBA
data/raw/poketwo-data/images/447.png,447,Riolu,riolu,,0,1,1,ea8de60f63fc5fddd348bab8158f83d4e066e2383aefff602668882ddfc4f5dc,475,475,RGBA
data/raw/poketwo-data/images/448.png,448,Lucario,lucario,,0,1,1,df388995cd785046f521b0b1d013d7fcdb7b04b60a8047ac606d90c1d031b137,475,475,RGBA
data/raw/poketwo-data/images/45.png,45,Vileplume,vileplume,,0,1,1,47b27c0310f299870806c92ebe1f52258d6bdb6dfb028b33c63ec1cfe82fca22,475,475,RGBA
data/raw/poketwo-data/images/453.png,453,Croagunk,croagunk,,0,1,1,13742c24bbaf9e6f6f654b7c078d9729b1fcae9f2a515cfdba9eb18415d9ab75,475,475,RGBA
data/raw/poketwo-data/images/454.png,454,Toxicroak,toxicroak,,0,1,1,cf10cd3ef02f63da8fbc0168384e5fcee206b8f7630074e8d73962503b622af3,475,475,RGBA
data/raw/poketwo-data/images/455.png,455,Carnivine,carnivine,,0,1,1,a61527676ae95dee49944c372fb6cdfdd207345bdd26ab97196461d96a3b8b4a,475,475,RGBA
data/raw/poketwo-data/images/459.png,459,Snover,snover,,0,1,1,d85d6923fd559c8177991b6ac43887999ffdab35abe4fdfc10460cde2ed186d3,475,475,RGBA
data/raw/poketwo-data/images/460.png,460,Abomasnow,abomasnow,,0,1,1,35e6d88c5a2880ada6c7bc671505b71f3c8c3be03d4ca2d7d8ad65c5a43ea86e,475,475,RGBA
data/raw/poketwo-data/images/461.png,461,Weavile,weavile,,0,1,1,5fda2d6cb4a991f1603af9bb406770bfb44f3f5e1767a8871030895c8a1bc1f7,475,475,RGBA
data/raw/poketwo-data/images/463.png,463,Lickilicky,lickilicky,,0,1,1,fb670482574f10a1e567f1e24ed0d712b895a2bddee65929b1255dae0722c952,475,475,RGBA
data/raw/poketwo-data/images/465.png,465,Tangrowth,tangrowth,,0,1,1,49cd5c1332771aeb264b2bf8a685a5e73668d74d549ce3b13a2a14578c532d56,475,475,RGBA
data/raw/poketwo-data/images/466.png,466,Electivire,electivire,,0,1,1,f7acddea0cc04ca4763761f722f0c8d5670052822ac91ff991184740eaf88ee1,475,475,RGBA
data/raw/poketwo-data/images/467.png,467,Magmortar,magmortar,,0,1,1,c45fd80cb7c5a81b1b83acb05098bc41d709dcbc3697f4ba56e698920ba2dd53,475,475,RGBA
data/raw/poketwo-data/images/470.png,470,Leafeon,leafeon,,0,1,1,2b5ed5ced436762fef0e6958cee7f53be25763c418430a69af53e043b4d05c4a,475,475,RGBA
data/raw/poketwo-data/images/471.png,471,Glaceon,glaceon,,0,1,1,5027fbd0ed38f85d660f1979ce8f689a32df296d9bf7bfed71b9a5263d07ff8a,475,475,RGBA
data/raw/poketwo-data/images/475.png,475,Gallade,gallade,,0,1,1,1ad95f3958656d22b39a800a09374287b6e56ec71995023fd63d701e16ec6c11,475,475,RGBA
data/raw/poketwo-data/images/478.png,478,Froslass,froslass,,0,1,1,56432e893171c555d29c1eddcad249cd084b940d65a61bc2bb60fa38a384e042,475,475,RGBA
data/raw/poketwo-data/images/480.png,480,Uxie,uxie,,0,1,1,e5bf83fe8eb137ef966a4c4b542281f3364d3f27d125ed76bc7413598ddb9751,475,475,RGBA
data/raw/poketwo-data/images/481.png,481,Mesprit,mesprit,,0,1,1,7d41c44f6c2d275ab5ba96b36a06342a69a4b8611938ff9595f14ca6693bff4d,475,475,RGBA
data/raw/poketwo-data/images/482.png,482,Azelf,azelf,,0,1,1,64d849d8cdacfa996b8242363e5fd43ece0c90c98255a858d5a4063a2eefe764,475,475,RGBA
data/raw/poketwo-data/images/488.png,488,Cresselia,cresselia,,0,1,1,b2e349ed43df7b50c03104ce8ba9c2ae47ef48c8523bd896d93714f6b1903078,475,475,RGBA
data/raw/poketwo-data/images/49.png,49,Venomoth,venomoth,,0,1,1,ae76e3f54b0af58adb982615d1f9614d622f86d5d64cb3905b2ca33a763193f3,475,475,RGBA
data/raw/poketwo-data/images/492.png,492,Shaymin,shaymin-land,,0,1,1,46db8efa02de720d775a01998e2aeeb390f36f861680626bef47ab6b93b31e86,475,475,RGBA
data/raw/poketwo-data/images/494.png,494,Victini,victini,,0,1,1,b58d2b7eaa424de3fa4459720d3061c2933884b3aa0e95f4b4001a7c47b9df39,475,475,RGBA
data/raw/poketwo-data/images/495.png,495,Snivy,snivy,,0,1,1,d35ec2861d3d6a23ae12e7af1a253d1191264e5edd80d6030ccea27f105666bf,475,475,RGBA
data/raw/poketwo-data/images/496.png,496,Servine,servine,,0,1,1,55ca8f376020d583f33148d847099e131c006d8e7af96f12c1faac0e387a9b4a,475,475,RGBA
data/raw/poketwo-data/images/497.png,497,Serperior,serperior,,0,1,1,910e01bf07c2f481b443ebb9e679ef3da3fa30b0d1633092893084746366143e,475,475,RGBA
data/raw/poketwo-data/images/498.png,498,Tepig,tepig,,0,1,1,05b9cf346dd7bcaaddf90aada4d0e68d741ad8099845169ab06802e964e12424,475,475,RGBA
data/raw/poketwo-data/images/499.png,499,Pignite,pignite,,0,1,1,4b5e22e9c304242a20556040daabbc83ff2aafdd4efd9d150b86f0ebe0703e3c,475,475,RGBA
data/raw/poketwo-data/images/5.png,5,Charmeleon,charmeleon,,0,1,1,f344d42a2567220caed5e53b40883198b9978a323f561d618bed23ffc13eef49,475,475,RGBA
data/raw/poketwo-data/images/50.png,50,Diglett,diglett,,0,1,1,2cd1be68c1a5d98f692705c6d0ec1a5135b8dba22ebfd63281bcfc16eac1db45,475,475,RGBA
data/raw/poketwo-data/images/500.png,500,Emboar,emboar,,0,1,1,0746c6e0c60d108215afe9392d2bcf203df354bfee1cca7ee837e4c522408f08,475,475,RGBA
data/raw/poketwo-data/images/501.png,501,Oshawott,oshawott,,0,1,1,85ee550d27d40a184430ab0cfb9d773a72565e5e79d4e3f296ed0136d30b4c7f,475,475,RGBA
data/raw/poketwo-data/images/502.png,502,Dewott,dewott,,0,1,1,5b8f1765c5bd1de12840dfd95a331e9a46852151f6ee07bb8e3f6f9d5acde9e6,475,475,RGBA
data/raw/poketwo-data/images/503.png,503,Samurott,samurott,,0,1,1,b3878d5f5f591efba2de2e3a863897419b4167743aca16165a77dffd4aeef2a6,475,475,RGBA
data/raw/poketwo-data/images/504.png,504,Patrat,patrat,,0,1,1,ffd4e7464d606e32f68b0134acf32cac5c1945fbabb86ad4a8783dcb701e00e5,475,475,RGBA
data/raw/poketwo-data/images/505.png,505,Watchog,watchog,,0,1,1,30e4f67a561ce2b75cdaf907d8c74fec8445d70e0e8c44c6dec75f788bf00565,475,475,RGBA
data/raw/poketwo-data/images/506.png,506,Lillipup,lillipup,,0,1,1,a8dcb8000f5b354907879cbebc699994e20d719612c036ea8249ab69a75067a2,475,475,RGBA
data/raw/poketwo-data/images/507.png,507,Herdier,herdier,,0,1,1,a3792d35f1ea0f5e0b60e2353ee80064f95a0ba8971271ae20a09416c73107a8,475,475,RGBA
data/raw/poketwo-data/images/508.png,508,Stoutland,stoutland,,0,1,1,6694e39941e71efda346e1e93f79a73b6c579340d8ba099bebf325b75c841a6d,475,475,RGBA
data/raw/poketwo-data/images/509.png,509,Purrloin,purrloin,,0,1,1,f600e6404721c7870370e0fe27440b14ffe290a267f449d2905aa1654992a7f2,475,475,RGBA
data/raw/poketwo-data/images/510.png,510,Liepard,liepard,,0,1,1,325ba81cc5258ab9b844196b10fddcfd7b956d16a0266cb96cf0fe79fa843a6d,475,475,RGBA
data/raw/poketwo-data/images/511.png,511,Pansage,pansage,,0,1,1,c7bf7364f3f46a9a72faf307b950f01dafed4b62e0a829c8f18f8cfeda3ed2a3,475,475,RGBA
data/raw/poketwo-data/images/512.png,512,Simisage,simisage,,0,1,1,7b7de4e9f12e92b95db68a95d28ab9ed83818352792f6e53a46e8880f1825b18,475,475,RGBA
data/raw/poketwo-data/images/513.png,513,Pansear,pansear,,0,1,1,9f76097c3f0d1d6488932fc78370d101f376233ddb1df3ec6d67bb91a2f774a1,475,475,RGBA
data/raw/poketwo-data/images/514.png,514,Simisear,simisear,,0,1,1,b8b87d5a01bb4bb1c267a2bceb85a4b3adb6f6bf07d8b4f25fa009bf34e0dbb4,475,475,RGBA
data/raw/poketwo-data/images/515.png,515,Panpour,panpour,,0,1,1,897f9ea01b7e374a358911cdb622e0fe9d8bbbb40aba0aff9ff2b867d8e6aebd,475,475,RGBA
data/raw/poketwo-data/images/516.png,516,Simipour,simipour,,0,1,1,c75fb3837950b36fef7796b3469392e56f066e03c84a294ec8e3209080b2ca41,475,475,RGBA
data/raw/poketwo-data/images/517.png,517,Munna,munna,,0,1,1,5217bc89859f67203bde48866c049c29f011834a277d98635ec184d1d1d0aec6,475,475,RGBA
data/raw/poketwo-data/images/518.png,518,Musharna,musharna,,0,1,1,face2db571416ac5f1cb9bf17eed048e5f80de9555fba0e6395edab899014e0b,475,475,RGBA
data/raw/poketwo-data/images/519.png,519,Pidove,pidove,,0,1,1,14eb8d6b64f8f15ab408cae738dc3449605602b71b981e71b0bb3c2f7f2ba131,475,475,RGBA
data/raw/poketwo-data/images/52.png,52,Meowth,meowth,,0,1,1,f51f99691f69a0d718442b3cddeb8454cef70a5fb98e6d954b7bf909398e1899,475,475,RGBA
data/raw/poketwo-data/images/520.png,520,Tranquill,tranquill,,0,1,1,04d16b98150eee0dc877e9b84058db82da5aa6c81ccf8089cb5f575ed34476c6,475,475,RGBA
data/raw/poketwo-data/images/521.png,521,Unfezant,unfezant,,0,1,1,de44f3d68d5421c825d285f4c0e37dbc0fefd390ad92d14585325ad4c2b49c3f,475,475,RGBA
data/raw/poketwo-data/images/522.png,522,Blitzle,blitzle,,0,1,1,d0c1276953c44a698ad12ffadc68b0a0a2f0b7ad09a3dd100b2469560dcaa3c9,475,475,RGBA
data/raw/poketwo-data/images/523.png,523,Zebstrika,zebstrika,,0,1,1,33556daeb82a8c8f9d4d79385fe07c3fd1b6b7494180930ac79dc7bda7cd86ed,475,475,RGBA
data/raw/poketwo-data/images/53.png,53,Persian,persian,,0,1,1,382fa9a4e15d902e2efb61365c70674b3e3e62254f8f62344337c9c5eb7ced9f,475,475,RGBA
data/raw/poketwo-data/images/531.png,531,Audino,audino,,0,1,1,d831247ee0d75dd19340f3fbfceccfbdd989986cc5c090ce2513576be0557a2c,475,475,RGBA
data/raw/poketwo-data/images/532.png,532,Timburr,timburr,,0,1,1,ec55fecc541a0d97fbd74f461d5208a6a70d844612c82ab22c83dcfded77f711,475,475,RGBA
data/raw/poketwo-data/images/533.png,533,Gurdurr,gurdurr,,0,1,1,fe72726a577697c4f4fcae19238a7ed200def7bc8e5fb2fea0849d217f371080,475,475,RGBA
data/raw/poketwo-data/images/534.png,534,Conkeldurr,conkeldurr,,0,1,1,5d7f9f0ef1b82b36af0d6841116a94fb67e85b4838074e1b5e09766f8082caff,475,475,RGBA
data/raw/poketwo-data/images/536.png,536,Palpitoad,palpitoad,,0,1,1,27b2937e9fb520935cbe32f4ccd1a62a75a1f9a90fe9c45eccf8b68abbae2173,475,475,RGBA
data/raw/poketwo-data/images/537.png,537,Seismitoad,seismitoad,,0,1,1,7867816e7bd9a1400e7a23dc199341c16304edbe9fa8985df8f65bddfc109ecf,475,475,RGBA
data/raw/poketwo-data/images/54.png,54,Psyduck,psyduck,,0,1,1,43f298fc107372faf54c5a7b37d881584e2a2475797d16469d8d56829779c029,475,475,RGBA
data/raw/poketwo-data/images/540.png,540,Sewaddle,sewaddle,,0,1,1,81969f2ff12f2c894b86facbbca3e99df6d9c8100b54662e4d430ac017979522,475,475,RGBA
data/raw/poketwo-data/images/541.png,541,Swadloon,swadloon,,0,1,1,538978186b925129f19858683c35e23dca1c1c751addbf1142ab78cd6b193dea,475,475,RGBA
data/raw/poketwo-data/images/542.png,542,Leavanny,leavanny,,0,1,1,f9b2f19a4d79bd67a9a4b5afce69b19372e64c383336519f7fa4d7ed1617eddc,475,475,RGBA
data/raw/poketwo-data/images/543.png,543,Venipede,venipede,,0,1,1,168ec644f8b8dd5afc567357077deea132ea0b081c126750749571e342368e3f,475,475,RGBA
data/raw/poketwo-data/images/544.png,544,Whirlipede,whirlipede,,0,1,1,9f4c26c54593bf33c51cdc1cefb95cad8eef2cddba44ce5bb4fcfd3dbc79ed34,475,475,RGBA
data/raw/poketwo-data/images/545.png,545,Scolipede,scolipede,,0,1,1,e4e46f45d6ab8d89744c6b94193f852e7eae8ee98c2ada3201025ea20519a8e9,475,475,RGBA
data/raw/poketwo-data/images/546.png,546,Cottonee,cottonee,,0,1,1,6f4065f0f5f7000cf1603d6c91ada33901e857b43bccf7103a3805ac8f5993a9,475,475,RGBA
data/raw/poketwo-data/images/547.png,547,Whimsicott,whimsicott,,0,1,1,be98677abf01e5c7edb3696c6421ffc3c36bec4109425ef5ec721e4bd190ebb0,475,475,RGBA
data/raw/poketwo-data/images/548.png,548,Petilil,petilil,,0,1,1,f3c3fd9b96d6cfd2f2a176e73282e18290259a9de83b7be77ca576217990d2f6,475,475,RGBA
data/raw/poketwo-data/images/549.png,549,Lilligant,lilligant,,0,1,1,3f5edf06196c2756704b39dfa339bdebd72310774ce0c411cd0de2498732c6fb,475,475,RGBA
data/raw/poketwo-data/images/55.png,55,Golduck,golduck,,0,1,1,772c9efd133f2cac8cfdb349fb81124d4fd263e305a333d04d5cd4d5146512d2,475,475,RGBA
data/raw/poketwo-data/images/551.png,551,Sandile,sandile,,0,1,1,7ae79b8fef3ab73662e668733f57ebf28c29b7485d5254bedba3a70a4a75f3f9,475,475,RGBA
data/raw/poketwo-data/images/552.png,552,Krokorok,krokorok,,0,1,1,b7902951b5723843f09eccd2bd0fa94b8d8dd6a5b8f9d5edd73b79d4deae2f18,475,475,RGBA
data/raw/poketwo-data/images/553.png,553,Krookodile,krookodile,,0,1,1,c1222e5adc7f70677f7617e06ee02b138b11b8e7c205142fdcae6f73c9adb75d,475,475,RGBA
data/raw/poketwo-data/images/556.png,556,Maractus,maractus,,0,1,1,1ff4d2bbeacc89c93f0fa7a99ffb83a073ecf5983aed01ef7fd3966ef6345e4c,475,475,RGBA
data/raw/poketwo-data/images/559.png,559,Scraggy,scraggy,,0,1,1,17abbe15ec28e70d4e90099d953e45f6487c616e08992a6d3bfb15b516c46c1f,475,475,RGBA
data/raw/poketwo-data/images/560.png,560,Scrafty,scrafty,,0,1,1,843c7f751ccaa082079bd6c779c03c02ed90a319359fd9495e2f48203023e9e5,475,475,RGBA
data/raw/poketwo-data/images/565.png,565,Carracosta,carracosta,,0,1,1,65af3aff6ef761cece9b84a9f009175cbe7e4c7ac02727a96a118eaa2e45890e,475,475,RGBA
data/raw/poketwo-data/images/566.png,566,Archen,archen,,0,1,1,6e493b31aa5edc9ba1ff2af8e7e0ac134f062e4f7d3da4452293cf71080abf5c,475,475,RGBA
data/raw/poketwo-data/images/570.png,570,Zorua,zorua,,0,1,1,e7f1600698c1345a674011a174bca1aaa68441f0a69330949f199fe813e24bc3,475,475,RGBA
data/raw/poketwo-data/images/571.png,571,Zoroark,zoroark,,0,1,1,be84fb80fcd0018e91cb793dd03dfc5f6138ef19d0b676b9ce646edebd3a7772,475,475,RGBA
data/raw/poketwo-data/images/572.png,572,Minccino,minccino,,0,1,1,74191d480bf0f3103f314898b9d1cb1ed83c35918654cb69a2a07c8be0ce37a9,475,475,RGBA
data/raw/poketwo-data/images/573.png,573,Cinccino,cinccino,,0,1,1,aaca3161c3838ebc78142bfaa8e4c2ebbb88b4a81bf911f53da664d46ae4b59a,475,475,RGBA
data/raw/poketwo-data/images/574.png,574,Gothita,gothita,,0,1,1,ddb5518f8974b9680a59d89435543aa84b57b8f2360ddfe13e80697ca64fa9a3,475,475,RGBA
data/raw/poketwo-data/images/575.png,575,Gothorita,gothorita,,0,1,1,0e77f6bfe668c68e56bb74086e5698faf7501cd73f8b8c2bf22e6db41b1d3088,475,475,RGBA
data/raw/poketwo-data/images/576.png,576,Gothitelle,gothitelle,,0,1,1,252a5a8ccc362bd344bbbf75d650995530024b40eb6d05298f584ddea6343054,475,475,RGBA
data/raw/poketwo-data/images/577.png,577,Solosis,solosis,,0,1,1,f1335ce7e29735bd637f29e6ac8b488ab713d6ba794d23c814077f287ab1e6e1,475,475,RGBA
data/raw/poketwo-data/images/578.png,578,Duosion,duosion,,0,1,1,f87a402a4f46c2cb5d704b9e06c7248dd6f8303c86d174546023c4474176d4e2,475,475,RGBA
data/raw/poketwo-data/images/579.png,579,Reuniclus,reuniclus,,0,1,1,2b05b481c018f9b5a264efdd7f2eb4d76f6efee65ebacaa7371816fe15191999,475,475,RGBA
data/raw/poketwo-data/images/580.png,580,Ducklett,ducklett,,0,1,1,834b9976c4b8b282eaa7bf129247f9c0e49b2ec3a392c33c8dd6c3337aad2e1e,475,475,RGBA
data/raw/poketwo-data/images/581.png,581,Swanna,swanna,,0,1,1,5cf5f8c4a36cb321efde634ea034b847aa34fe48f357539818a0c412552ef746,475,475,RGBA
data/raw/poketwo-data/images/585.png,585,Deerling,deerling,,0,1,1,e314e9f97543e8991baa60b78af6241ce5634d18cee5da31f9dc307e451d0a14,475,475,RGBA
data/raw/poketwo-data/images/586.png,586,Sawsbuck,sawsbuck,,0,1,1,106dc40eed04bbecfdc6bd59f7b37c695cb7d3d1795af72f4e92fd3225cb7d91,475,475,RGBA
data/raw/poketwo-data/images/587.png,587,Emolga,emolga,,0,1,1,d8653608de3764a62d118ac05ea54a9cc5523b6aaee63dd653c28611d5aac421,475,475,RGBA
data/raw/poketwo-data/images/588.png,588,Karrablast,karrablast,,0,1,1,6a7ec36fa4e44350182aecb491f7bbd5b8d47af8a17f8bd544631c27dc53a677,475,475,RGBA
data/raw/poketwo-data/images/590.png,590,Foongus,foongus,,0,1,1,50d84b8657185950d62c1592b267990ff966604aeb5fdc2a1e1ce29f08135de0,475,475,RGBA
data/raw/poketwo-data/images/591.png,591,Amoonguss,amoonguss,,0,1,1,5da782b19e1439cc7f76e7e2ad73f34ae27c23bec4b0035db227d974562be7f1,475,475,RGBA
data/raw/poketwo-data/images/6.png,6,Charizard,charizard,,0,1,1,c0af8fac59b1dc8e51808dbb9c3c3b217174fc92660607b87669f39082ee3018,475,475,RGBA
data/raw/poketwo-data/images/60.png,60,Poliwag,poliwag,,0,1,1,e34f108a8361b99a11c330628a99094084a581302dc4457a54aa3d4a2a6d038c,475,475,RGBA
data/raw/poketwo-data/images/602.png,602,Tynamo,tynamo,,0,1,1,7f0dc9998d0adac357d6be7342811eae0db4a223c2baf757dca5d8abdaa14eea,475,475,RGBA
data/raw/poketwo-data/images/608.png,608,Lampent,lampent,,0,1,1,8400d1bf74ee9b517f4bcb70af29916720e519a73e4edea907986193a7d738c5,475,475,RGBA
data/raw/poketwo-data/images/609.png,609,Chandelure,chandelure,,0,1,1,f798970b05a24c551393577a1131c20cd1cc1e82d3a87d7647ab40de47051ba7,475,475,RGBA
data/raw/poketwo-data/images/61.png,61,Poliwhirl,poliwhirl,,0,1,1,cc516003a057841db2c58373301f9dc0e6cce13012a9c300c14d17b56088a636,475,475,RGBA
